Muestra	Contig	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta
barcode06_DS_3.8GB	contig_504	26724	29889	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	26	3165	3165	1.0000000
barcode06_DS_3.8GB	contig_5049	613	1258	QnrB19_fluoroquinolone_antibiotic	32	645	645	1.0000000
barcode06_DS_3.8GB	contig_5049	3312	3957	QnrB19_fluoroquinolone_antibiotic	47	645	645	1.0000000
barcode06_DS_3.8GB	contig_5053	16742	17240	dfrG_diaminopyrimidine_antibiotic	25	498	498	1.0000000
barcode06_DS_3.8GB	contig_509	4103	4736	CRP_macrolide_antibiotic;_fluoroquinolone_antibiotic;_penam	13	633	633	1.0000000
barcode06_DS_3.8GB	contig_520	31799	32984	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	40	1185	1185	1.0000000
barcode06_DS_3.8GB	contig_525	7527	8712	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	19	1185	1185	1.0000000
barcode06_DS_3.8GB	contig_532	24092	25238	CMY-34_cephamycin	23	1146	1146	1.0000000
barcode06_DS_3.8GB	contig_541	18391	18736	qacJ_disinfecting_agents_and_antiseptics	11	345	345	1.0000000
barcode06_DS_3.8GB	contig_576	47113	48505	Escherichia coli UhpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	15	1392	1392	1.0000000
barcode06_DS_3.8GB	contig_594	10261	10792	emrR_fluoroquinolone_antibiotic	28	531	531	1.0000000
barcode06_DS_3.8GB	contig_594	10921	12094	emrA_fluoroquinolone_antibiotic	25	1173	1173	1.0000000
barcode06_DS_3.8GB	contig_594	12110	13649	emrB_fluoroquinolone_antibiotic	17	1539	1539	1.0000000
barcode06_DS_3.8GB	contig_594	19921	20107	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	31	186	186	1.0000000
barcode06_DS_3.8GB	contig_597	3672	4887	floR_phenicol_antibiotic	20	1215	1215	1.0000000
barcode06_DS_3.8GB	contig_599	104155	105016	AAC(3)-IId_aminoglycoside_antibiotic	11	861	861	1.0000000
barcode06_DS_3.8GB	contig_599	107893	108601	aadA17_aminoglycoside_antibiotic	15	708	708	1.0000000
barcode06_DS_3.8GB	contig_599	114805	115666	TEM-1_monobactam;_cephalosporin;_penam;_penem	25	861	861	1.0000000
barcode06_DS_3.8GB	contig_599	116365	117226	AAC(3)-IIe_aminoglycoside_antibiotic	17	861	861	1.0000000
barcode06_DS_3.8GB	contig_599	117460	118327	SCO-1_cephalosporin;_penam;_penem	9	867	867	1.0000000
barcode06_DS_3.8GB	contig_599	121162	121966	APH(3'')-Ib_aminoglycoside_antibiotic	26	804	804	1.0000000
barcode06_DS_3.8GB	contig_599	121965	122793	APH(6)-Id_aminoglycoside_antibiotic	29	828	828	1.0000000
barcode06_DS_3.8GB	contig_600	4240	5056	APH(3')-Ia_aminoglycoside_antibiotic	59	816	816	1.0000000
barcode06_DS_3.8GB	contig_601	1740	2556	sul2_sulfonamide_antibiotic	8	816	816	1.0000000
barcode06_DS_3.8GB	contig_608	42183	42999	sul2_sulfonamide_antibiotic	44	816	816	1.0000000
barcode06_DS_3.8GB	contig_608	43059	43863	APH(3'')-Ib_aminoglycoside_antibiotic	51	804	804	1.0000000
barcode06_DS_3.8GB	contig_608	43862	44699	APH(6)-Id_aminoglycoside_antibiotic	57	837	837	1.0000000
barcode06_DS_3.8GB	contig_608	45654	46869	floR_phenicol_antibiotic	51	1215	1215	1.0000000
barcode06_DS_3.8GB	contig_609	13036	13816	aadA2_aminoglycoside_antibiotic	21	780	780	1.0000000
barcode06_DS_3.8GB	contig_609	14235	14733	dfrA12_diaminopyrimidine_antibiotic	18	498	498	1.0000000
barcode06_DS_3.8GB	contig_609	17319	17964	QnrB19_fluoroquinolone_antibiotic	23	645	645	1.0000000
barcode06_DS_3.8GB	contig_609	21585	22785	tet(A)_tetracycline_antibiotic	42	1200	1200	1.0000000
barcode06_DS_3.8GB	contig_610	4693	5884	tet(C)_tetracycline_antibiotic	14	1191	1191	1.0000000
barcode06_DS_3.8GB	contig_610	8472	9948	msrE_macrolide_antibiotic;_streptogramin_antibiotic	46	1476	1476	1.0000000
barcode06_DS_3.8GB	contig_610	10003	10888	mphE_macrolide_antibiotic	41	885	885	1.0000000
barcode06_DS_3.8GB	contig_610	14661	15897	cmlA5_phenicol_antibiotic	8	1236	1236	1.0000000
barcode06_DS_3.8GB	contig_610	16050	16842	aadA_aminoglycoside_antibiotic	16	792	792	1.0000000
barcode06_DS_3.8GB	contig_610	17011	17344	qacL_disinfecting_agents_and_antiseptics	11	333	333	1.0000000
barcode06_DS_3.8GB	contig_610	18523	19315	sul3_sulfonamide_antibiotic	9	792	792	1.0000000
barcode06_DS_3.8GB	contig_610	29535	30810	tet(A)_tetracycline_antibiotic	24	1275	1275	1.0000000
barcode06_DS_3.8GB	contig_610	31409	32624	floR_phenicol_antibiotic	37	1215	1215	1.0000000
barcode06_DS_3.8GB	contig_612	2168	3005	APH(6)-Id_aminoglycoside_antibiotic	31	837	837	1.0000000
barcode06_DS_3.8GB	contig_612	3004	3808	APH(3'')-Ib_aminoglycoside_antibiotic	30	804	804	1.0000000
barcode06_DS_3.8GB	contig_613	5329	6169	sul1_sulfonamide_antibiotic	39	840	840	1.0000000
barcode06_DS_3.8GB	contig_613	6162	6510	qacEdelta1_disinfecting_agents_and_antiseptics	34	348	348	1.0000000
barcode06_DS_3.8GB	contig_613	8244	8742	dfrA21_diaminopyrimidine_antibiotic	12	498	498	1.0000000
barcode06_DS_3.8GB	contig_614	1374	2214	sul1_sulfonamide_antibiotic	21	840	840	1.0000000
barcode06_DS_3.8GB	contig_614	2207	2555	qacEdelta1_disinfecting_agents_and_antiseptics	19	348	348	1.0000000
barcode06_DS_3.8GB	contig_619	4793	5609	sul2_sulfonamide_antibiotic	20	816	816	1.0000000
barcode06_DS_3.8GB	contig_621	11083	11965	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	9	882	882	1.0000000
barcode06_DS_3.8GB	contig_641	6438	7797	Escherichia coli GlpT with mutation conferring resistance to fosfomycin_phosphonic_acid_antibiotic	15	1359	1359	1.0000000
barcode06_DS_3.8GB	contig_641	17271	18255	PmrF_peptide_antibiotic	11	984	984	1.0000000
barcode06_DS_3.8GB	contig_641	21133	22282	ArnT_peptide_antibiotic	14	1149	1149	1.0000000
barcode06_DS_3.8GB	contig_716	11430	13179	msbA_nitroimidazole_antibiotic	10	1749	1749	1.0000000
barcode06_DS_3.8GB	contig_718	22784	24533	msbA_nitroimidazole_antibiotic	13	1749	1749	1.0000000
barcode06_DS_3.8GB	contig_74	90593	91007	H-NS_macrolide_antibiotic;_fluoroquinolone_antibiotic;_cephalosporin;_cephamycin;_penam;_tetracycline_antibiotic	22	414	414	1.0000000
barcode06_DS_3.8GB	contig_754	227706	228033	qacG_disinfecting_agents_and_antiseptics	39	327	327	1.0000000
barcode06_DS_3.8GB	contig_756	1909	3394	lsaE_lincosamide_antibiotic;_streptogramin_antibiotic;_pleuromutilin_antibiotic	39	1485	1485	1.0000000
barcode06_DS_3.8GB	contig_756	3447	4251	lnuB_lincosamide_antibiotic	34	804	804	1.0000000
barcode06_DS_3.8GB	contig_756	7764	8628	ANT(6)-Ia_aminoglycoside_antibiotic	45	864	864	1.0000000
barcode06_DS_3.8GB	contig_757	85572	86679	vanT gene in vanG cluster_glycopeptide_antibiotic	33	1107	1107	1.0000000
barcode06_DS_3.8GB	contig_787	796	1441	QnrD1_fluoroquinolone_antibiotic	27	645	645	1.0000000
barcode06_DS_3.8GB	contig_814	48411	51525	acrD_aminoglycoside_antibiotic	17	3114	3114	1.0000000
barcode06_DS_3.8GB	contig_838	100796	102716	tet(W)_tetracycline_antibiotic	72	1920	1920	1.0000000
barcode06_DS_3.8GB	contig_841	27013	27913	APH(2'')-IIa_aminoglycoside_antibiotic	11	900	900	1.0000000
barcode06_DS_3.8GB	contig_841	27956	28493	AAC(6')-Im_aminoglycoside_antibiotic	11	537	537	1.0000000
barcode06_DS_3.8GB	contig_869	1341	1830	dfrA3_diaminopyrimidine_antibiotic	8	489	489	1.0000000
barcode06_DS_3.8GB	contig_9	69485	69830	qacG_disinfecting_agents_and_antiseptics	541	345	345	1.0000000
barcode06_DS_3.8GB	contig_9	532261	532516	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	587	255	255	1.0000000
barcode06_DS_3.8GB	contig_9	1210472	1211354	vanW gene in vanG cluster_glycopeptide_antibiotic	708	882	882	1.0000000
barcode06_DS_3.8GB	contig_9	1617050	1617875	OXA-644_carbapenem;_penam	720	825	825	1.0000000
barcode06_DS_3.8GB	contig_906	105690	106803	vanG_glycopeptide_antibiotic	17	1113	1113	1.0000000
barcode06_DS_3.8GB	contig_910	44848	45181	Escherichia coli emrE_macrolide_antibiotic	12	333	333	1.0000000
barcode06_DS_3.8GB	contig_921	134661	135408	vanY gene in vanB cluster_glycopeptide_antibiotic	37	747	747	1.0000000
barcode06_DS_3.8GB	contig_923	8734	9064	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	11	330	330	1.0000000
barcode06_DS_3.8GB	contig_923	9050	9413	Klebsiella pneumoniae KpnE_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	13	363	363	1.0000000
barcode06_DS_3.8GB	contig_938	212329	212764	Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline_fluoroquinolone_antibiotic;_cephalosporin;_glycylcycline;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_disinfecting_agents_and_antiseptics	17	435	435	1.0000000
barcode06_DS_3.8GB	contig_938	212782	213166	marA_fluoroquinolone_antibiotic;_monobactam;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	16	384	384	1.0000000
barcode06_DS_3.8GB	contig_938	254455	254785	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	14	330	330	1.0000000
barcode06_DS_3.8GB	contig_938	254771	255134	Klebsiella pneumoniae KpnE_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	16	363	363	1.0000000
barcode06_DS_3.8GB	contig_988	14728	17194	vanT gene in vanG cluster_glycopeptide_antibiotic	12	2466	2466	1.0000000
barcode07_DS_2.7GB	contig_10138	22749	23880	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1131	1131	1.0000000
barcode07_DS_2.7GB	contig_10154	182	2399	tet(W/32/O)_tetracycline_antibiotic	7	2217	2217	1.0000000
barcode07_DS_2.7GB	contig_10227	6394	7450	vanW gene in vanI cluster_glycopeptide_antibiotic	5	1056	1056	1.0000000
barcode07_DS_2.7GB	contig_10254	1263	1797	ANT(2'')-Ia_aminoglycoside_antibiotic	4	534	534	1.0000000
barcode07_DS_2.7GB	contig_1066	5133	6018	mphE_macrolide_antibiotic	42	885	885	1.0000000
barcode07_DS_2.7GB	contig_1066	6073	7549	msrE_macrolide_antibiotic;_streptogramin_antibiotic	49	1476	1476	1.0000000
barcode07_DS_2.7GB	contig_10699	15611	17024	tet(Q)_tetracycline_antibiotic	13	1413	1413	1.0000000
barcode07_DS_2.7GB	contig_10862	4772	6425	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1653	1653	1.0000000
barcode07_DS_2.7GB	contig_1099	5350	6130	APH(3')-VIa_aminoglycoside_antibiotic	13	780	780	1.0000000
barcode07_DS_2.7GB	contig_11091	646	892	vanY gene in vanB cluster_glycopeptide_antibiotic	5	246	246	1.0000000
barcode07_DS_2.7GB	contig_11138	4183	5140	vanH gene in vanO cluster_glycopeptide_antibiotic	8	957	957	1.0000000
barcode07_DS_2.7GB	contig_11271	1739	2885	vanT gene in vanG cluster_glycopeptide_antibiotic	11	1146	1146	1.0000000
barcode07_DS_2.7GB	contig_1136	6601	7426	OXA-211_carbapenem;_penam	16	825	825	1.0000000
barcode07_DS_2.7GB	contig_11648	38134	39253	vanT gene in vanG cluster_glycopeptide_antibiotic	6	1119	1119	1.0000000
barcode07_DS_2.7GB	contig_11649	27937	28921	vanH gene in vanF cluster_glycopeptide_antibiotic	5	984	984	1.0000000
barcode07_DS_2.7GB	contig_1167	27892	28882	vanT gene in vanG cluster_glycopeptide_antibiotic	4	990	990	1.0000000
barcode07_DS_2.7GB	contig_11681	24635	25130	nimA_nitroimidazole_antibiotic	5	495	495	1.0000000
barcode07_DS_2.7GB	contig_11704	14224	15619	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1395	1395	1.0000000
barcode07_DS_2.7GB	contig_11782	2425	3520	vanW gene in vanI cluster_glycopeptide_antibiotic	9	1095	1095	1.0000000
barcode07_DS_2.7GB	contig_11885	167	902	ErmG_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	3	735	735	1.0000000
barcode07_DS_2.7GB	contig_1201	24290	25061	tet(O)_tetracycline_antibiotic	69	771	771	1.0000000
barcode07_DS_2.7GB	contig_1201	25286	26222	tet(O)_tetracycline_antibiotic	76	936	936	1.0000000
barcode07_DS_2.7GB	contig_1307	47843	48953	tet(O)_tetracycline_antibiotic	43	1110	1110	1.0000000
barcode07_DS_2.7GB	contig_1307	49029	49764	tet(O)_tetracycline_antibiotic	33	735	735	1.0000000
barcode07_DS_2.7GB	contig_1319	735	2655	tet(O)_tetracycline_antibiotic	54	1920	1920	1.0000000
barcode07_DS_2.7GB	contig_1319	2706	3927	tet(40)_tetracycline_antibiotic	22	1221	1221	1.0000000
barcode07_DS_2.7GB	contig_1325	57907	59824	tet(W)_tetracycline_antibiotic	58	1917	1917	1.0000000
barcode07_DS_2.7GB	contig_1326	1019	2330	tet(O)_tetracycline_antibiotic	23	1311	1311	1.0000000
barcode07_DS_2.7GB	contig_1326	2583	3831	tet(40)_tetracycline_antibiotic	23	1248	1248	1.0000000
barcode07_DS_2.7GB	contig_1328	4543	5017	dfrF_diaminopyrimidine_antibiotic	22	474	474	1.0000000
barcode07_DS_2.7GB	contig_1329	666	1824	tet(O)_tetracycline_antibiotic	23	1158	1158	1.0000000
barcode07_DS_2.7GB	contig_1329	1855	2590	tet(O)_tetracycline_antibiotic	29	735	735	1.0000000
barcode07_DS_2.7GB	contig_1344	145991	149561	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	19	3570	3570	1.0000000
barcode07_DS_2.7GB	contig_1353	827	1826	vanH gene in vanD cluster_glycopeptide_antibiotic	3	999	999	1.0000000
barcode07_DS_2.7GB	contig_1416	42619	44539	tet(O)_tetracycline_antibiotic	62	1920	1920	1.0000000
barcode07_DS_2.7GB	contig_1416	53772	54702	Erm(52)_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic	34	930	930	1.0000000
barcode07_DS_2.7GB	contig_1416	54882	56802	tet(M)_tetracycline_antibiotic	22	1920	1920	1.0000000
barcode07_DS_2.7GB	contig_1416	73546	74170	catS_phenicol_antibiotic	37	624	624	1.0000000
barcode07_DS_2.7GB	contig_1479	9031	9655	catS_phenicol_antibiotic	31	624	624	1.0000000
barcode07_DS_2.7GB	contig_1480	5240	6725	tet(32)_tetracycline_antibiotic	16	1485	1485	1.0000000
barcode07_DS_2.7GB	contig_1574	19324	20617	vanY gene in vanM cluster_glycopeptide_antibiotic	7	1293	1293	1.0000000
barcode07_DS_2.7GB	contig_1582	1715	2369	vanY gene in vanB cluster_glycopeptide_antibiotic	5	654	654	1.0000000
barcode07_DS_2.7GB	contig_1585	10439	11000	vanY gene in vanB cluster_glycopeptide_antibiotic	2	561	561	1.0000000
barcode07_DS_2.7GB	contig_1604	192545	194345	vanW gene in vanI cluster_glycopeptide_antibiotic	14	1800	1800	1.0000000
barcode07_DS_2.7GB	contig_1604	361034	362213	vanT gene in vanG cluster_glycopeptide_antibiotic	16	1179	1179	1.0000000
barcode07_DS_2.7GB	contig_1671	1459	1702	vanY gene in vanG cluster_glycopeptide_antibiotic	4	243	243	1.0000000
barcode07_DS_2.7GB	contig_1676	2237	2732	lnuC_lincosamide_antibiotic	43	495	495	1.0000000
barcode07_DS_2.7GB	contig_1720	38771	39746	vanH gene in vanO cluster_glycopeptide_antibiotic	37	975	975	1.0000000
barcode07_DS_2.7GB	contig_1720	621176	622334	vanT gene in vanG cluster_glycopeptide_antibiotic	70	1158	1158	1.0000000
barcode07_DS_2.7GB	contig_1748	196492	197653	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1161	1161	1.0000000
barcode07_DS_2.7GB	contig_18	3302	4187	mphE_macrolide_antibiotic	61	885	885	1.0000000
barcode07_DS_2.7GB	contig_18	4242	5718	msrE_macrolide_antibiotic;_streptogramin_antibiotic	54	1476	1476	1.0000000
barcode07_DS_2.7GB	contig_1850	3571	4195	catS_phenicol_antibiotic	6	624	624	1.0000000
barcode07_DS_2.7GB	contig_1883	9000	10212	tet(O)_tetracycline_antibiotic	39	1212	1212	1.0000000
barcode07_DS_2.7GB	contig_1991	13787	15470	vanW gene in vanI cluster_glycopeptide_antibiotic	10	1683	1683	1.0000000
barcode07_DS_2.7GB	contig_2084	90933	91539	vanY gene in vanB cluster_glycopeptide_antibiotic	8	606	606	1.0000000
barcode07_DS_2.7GB	contig_2108	4288	4666	FosI_phosphonic_acid_antibiotic	3	378	378	1.0000000
barcode07_DS_2.7GB	contig_2143	9721	10447	vanY gene in vanB cluster_glycopeptide_antibiotic	34	726	726	1.0000000
barcode07_DS_2.7GB	contig_2150	1	637	vanY gene in vanB cluster_glycopeptide_antibiotic	17	636	636	1.0000000
barcode07_DS_2.7GB	contig_216	359160	360270	vanT gene in vanG cluster_glycopeptide_antibiotic	29	1110	1110	1.0000000
barcode07_DS_2.7GB	contig_2235	12082	14002	tet(O)_tetracycline_antibiotic	56	1920	1920	1.0000000
barcode07_DS_2.7GB	contig_224	43422	46614	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	13	3192	3192	1.0000000
barcode07_DS_2.7GB	contig_2294	16942	17773	vanY gene in vanG cluster_glycopeptide_antibiotic	6	831	831	1.0000000
barcode07_DS_2.7GB	contig_2294	24909	26358	vanW gene in vanI cluster_glycopeptide_antibiotic	7	1449	1449	1.0000000
barcode07_DS_2.7GB	contig_254	260173	261409	vanW gene in vanI cluster_glycopeptide_antibiotic	63	1236	1236	1.0000000
barcode07_DS_2.7GB	contig_256	369653	370160	nimK_nitroimidazole_antibiotic	44	507	507	1.0000000
barcode07_DS_2.7GB	contig_262	204525	205728	vanT gene in vanG cluster_glycopeptide_antibiotic	19	1203	1203	1.0000000
barcode07_DS_2.7GB	contig_262	275021	276515	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1494	1494	1.0000000
barcode07_DS_2.7GB	contig_2621	7990	9073	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1083	1083	1.0000000
barcode07_DS_2.7GB	contig_2625	5185	6139	vanY gene in vanB cluster_glycopeptide_antibiotic	8	954	954	1.0000000
barcode07_DS_2.7GB	contig_265	230194	233365	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	14	3171	3171	1.0000000
barcode07_DS_2.7GB	contig_2825	3826	5029	vanT gene in vanG cluster_glycopeptide_antibiotic	7	1203	1203	1.0000000
barcode07_DS_2.7GB	contig_288	665388	668541	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	10	3153	3153	1.0000000
barcode07_DS_2.7GB	contig_294	170874	171438	lnuC_lincosamide_antibiotic	47	564	564	1.0000000
barcode07_DS_2.7GB	contig_296	4955	6128	vanT gene in vanG cluster_glycopeptide_antibiotic	14	1173	1173	1.0000000
barcode07_DS_2.7GB	contig_296	156877	158050	vanT gene in vanG cluster_glycopeptide_antibiotic	12	1173	1173	1.0000000
barcode07_DS_2.7GB	contig_3009	102495	102840	qacG_disinfecting_agents_and_antiseptics	19	345	345	1.0000000
barcode07_DS_2.7GB	contig_3207	995	1499	nimJ_nitroimidazole_antibiotic	4	504	504	1.0000000
barcode07_DS_2.7GB	contig_3223	133657	134656	vanH gene in vanB cluster_glycopeptide_antibiotic	18	999	999	1.0000000
barcode07_DS_2.7GB	contig_3226	19638	19803	vanY gene in vanF cluster_glycopeptide_antibiotic	4	165	165	1.0000000
barcode07_DS_2.7GB	contig_3226	19765	20416	vanY gene in vanB cluster_glycopeptide_antibiotic	4	651	651	1.0000000
barcode07_DS_2.7GB	contig_3278	148761	149247	nimA_nitroimidazole_antibiotic	17	486	486	1.0000000
barcode07_DS_2.7GB	contig_3395	1862	2441	vanY gene in vanM cluster_glycopeptide_antibiotic	5	579	579	1.0000000
barcode07_DS_2.7GB	contig_3414	3761	4205	vanY gene in vanB cluster_glycopeptide_antibiotic	6	444	444	1.0000000
barcode07_DS_2.7GB	contig_350	19280	20765	lsaE_lincosamide_antibiotic;_streptogramin_antibiotic;_pleuromutilin_antibiotic	11	1485	1485	1.0000000
barcode07_DS_2.7GB	contig_350	20818	21622	lnuB_lincosamide_antibiotic	11	804	804	1.0000000
barcode07_DS_2.7GB	contig_3506	403	1333	tet(M)_tetracycline_antibiotic	10	930	930	1.0000000
barcode07_DS_2.7GB	contig_3540	105739	106801	vanG_glycopeptide_antibiotic	9	1062	1062	1.0000000
barcode07_DS_2.7GB	contig_3544	2714	4775	poxtA_tetracycline_antibiotic;_oxazolidinone_antibiotic;_phenicol_antibiotic	10	2061	2061	1.0000000
barcode07_DS_2.7GB	contig_3544	7642	8737	vanT gene in vanG cluster_glycopeptide_antibiotic	3	1095	1095	1.0000000
barcode07_DS_2.7GB	contig_3651	107127	107382	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	20	255	255	1.0000000
barcode07_DS_2.7GB	contig_3683	87526	87862	qacG_disinfecting_agents_and_antiseptics	12	336	336	1.0000000
barcode07_DS_2.7GB	contig_3816	51768	52506	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	25	738	738	1.0000000
barcode07_DS_2.7GB	contig_3831	18600	19707	vanT gene in vanG cluster_glycopeptide_antibiotic	6	1107	1107	1.0000000
barcode07_DS_2.7GB	contig_3833	11960	12539	vanW gene in vanI cluster_glycopeptide_antibiotic	2	579	579	1.0000000
barcode07_DS_2.7GB	contig_4	71325	72435	vanT gene in vanG cluster_glycopeptide_antibiotic	10	1110	1110	1.0000000
barcode07_DS_2.7GB	contig_4155	2	452	qacJ_disinfecting_agents_and_antiseptics	7	450	450	1.0000000
barcode07_DS_2.7GB	contig_4157	2433	3261	OXA-253_carbapenem;_penam	18	828	828	1.0000000
barcode07_DS_2.7GB	contig_416	12446	15200	tet(Q)_tetracycline_antibiotic	6	2754	2754	1.0000000
barcode07_DS_2.7GB	contig_4256	4973	5798	Erm(52)_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic	11	825	825	1.0000000
barcode07_DS_2.7GB	contig_4467	22752	23247	dfrF_diaminopyrimidine_antibiotic	18	495	495	1.0000000
barcode07_DS_2.7GB	contig_4558	25831	27490	vanW gene in vanI cluster_glycopeptide_antibiotic	13	1659	1659	1.0000000
barcode07_DS_2.7GB	contig_4568	1721	2216	lnuC_lincosamide_antibiotic	23	495	495	1.0000000
barcode07_DS_2.7GB	contig_4569	103940	105038	tet(M)_tetracycline_antibiotic	8	1098	1098	1.0000000
barcode07_DS_2.7GB	contig_4569	105016	105859	tet(M)_tetracycline_antibiotic	9	843	843	1.0000000
barcode07_DS_2.7GB	contig_4569	105956	107330	tet(45)_tetracycline_antibiotic	9	1374	1374	1.0000000
barcode07_DS_2.7GB	contig_4569	111312	112047	ErmT_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	3	735	735	1.0000000
barcode07_DS_2.7GB	contig_4570	37857	39543	tet(M)_tetracycline_antibiotic	10	1686	1686	1.0000000
barcode07_DS_2.7GB	contig_4761	4562	4928	vanY gene in vanB cluster_glycopeptide_antibiotic	10	366	366	1.0000000
barcode07_DS_2.7GB	contig_509	0	822	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	14	822	822	1.0000000
barcode07_DS_2.7GB	contig_509	1034	2201	tet(X)_glycylcycline;_tetracycline_antibiotic	11	1167	1167	1.0000000
barcode07_DS_2.7GB	contig_5100	11676	12516	sul1_sulfonamide_antibiotic	34	840	840	1.0000000
barcode07_DS_2.7GB	contig_5315	3366	4446	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1080	1080	1.0000000
barcode07_DS_2.7GB	contig_5574	3220	3877	tet(Q)_tetracycline_antibiotic	7	657	657	1.0000000
barcode07_DS_2.7GB	contig_5824	9589	12136	vanW gene in vanI cluster_glycopeptide_antibiotic	6	2547	2547	1.0000000
barcode07_DS_2.7GB	contig_5860	15330	16884	mdtN_nucleoside_antibiotic;_disinfecting_agents_and_antiseptics	2	1554	1554	1.0000000
barcode07_DS_2.7GB	contig_609	9091	9829	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	89	738	738	1.0000000
barcode07_DS_2.7GB	contig_613	3195	4059	aadS_aminoglycoside_antibiotic	15	864	864	1.0000000
barcode07_DS_2.7GB	contig_613	5301	6102	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	13	801	801	1.0000000
barcode07_DS_2.7GB	contig_614	2771	3173	vanY gene in vanF cluster_glycopeptide_antibiotic	4	402	402	1.0000000
barcode07_DS_2.7GB	contig_6194	112	976	GES-5_carbapenem;_cephalosporin;_penam	23	864	864	1.0000000
barcode07_DS_2.7GB	contig_647	58556	60110	vanW gene in vanI cluster_glycopeptide_antibiotic	8	1554	1554	1.0000000
barcode07_DS_2.7GB	contig_6623	6969	7155	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	6	186	186	1.0000000
barcode07_DS_2.7GB	contig_6763	4491	5697	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1206	1206	1.0000000
barcode07_DS_2.7GB	contig_682	250462	251560	vanT gene in vanG cluster_glycopeptide_antibiotic	11	1098	1098	1.0000000
barcode07_DS_2.7GB	contig_6857	474	789	vanY gene in vanG cluster_glycopeptide_antibiotic	3	315	315	1.0000000
barcode07_DS_2.7GB	contig_7047	13087	13855	vanW gene in vanG cluster_glycopeptide_antibiotic	8	768	768	1.0000000
barcode07_DS_2.7GB	contig_7230	9560	9893	qacJ_disinfecting_agents_and_antiseptics	24	333	333	1.0000000
barcode07_DS_2.7GB	contig_7371	15780	15987	vanY gene in vanB cluster_glycopeptide_antibiotic	10	207	207	1.0000000
barcode07_DS_2.7GB	contig_746	88636	89698	vanG_glycopeptide_antibiotic	6	1062	1062	1.0000000
