Sample_file	count_reads_each_specie	Contig_name
barcode78.fastq.gz_11_2024	861	DLZQ01000075.1 MAG TPA_asm: Lachnospiraceae bacterium isolate UBA10661 contig_1014, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	998	NZ_JACOPN010000001.1 Flintibacter faecis strain BX5 BX5_ctg001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1184	NZ_WQOH01000072.1 Gemmiger formicilis strain MCC627 NODE_102_length_126_cov_79.071426, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1449	NZ_JH376577.1 Paraprevotella clara YIT 11840 Scfld0, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1099	NZ_JAOQJT010000001.1 Coprococcus aceti strain H2_11 .13414_6_27.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	914	UQNN01000001.1 uncultured Clostridiales bacterium isolate UMGS462 genome assembly, contig: NODE_2_length_402639_cov_8.139072, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	2199	NZ_CP012938.1 Bacteroides ovatus strain ATCC 8483 chromosome, complete genome
barcode78.fastq.gz_11_2024	1389	NZ_JANJZT010000010.1 Blautia caecimuris strain DSM 29492 NODE_10_length_115099_cov_70.616334, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1172	NZ_JACOPE010000001.1 Ruminococcus hominis strain NSJ-13 1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1820	NZ_BJTC01000001.1 Chryseobacterium sp. ON_d1 sequence01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1691	NZ_JAPPRC010000001.1 Pannonibacter sp. SL95 contig_213, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1594	NC_008570.1 Aeromonas hydrophila subsp. hydrophila ATCC 7966, complete sequence
barcode78.fastq.gz_11_2024	777	URPI01000001.1 uncultured Clostridiales bacterium isolate UMGS1211 genome assembly, contig: NODE_301_length_52418_cov_4.946260, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1055	CP107208.1 MAG: Oscillospiraceae bacterium isolate KR001_HIC_0042 chromosome, complete genome
barcode78.fastq.gz_11_2024	728	NZ_DS483478.1 Amedibacillus dolichus DSM 3991 Scfld_02_18, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	616	DXAI01000061.1 MAG TPA_asm: Candidatus Duodenibacillus intestinavium isolate 2430 CHK55__C102379_L4510_SAMEA104467244, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	2033	NZ_FOAN01000024.1 Bosea lupini strain LMG 26383,CCUG 61248,R- 45681, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1107	NZ_FTPU01000092.1 Epilithonimonas bovis DSM 19482, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1131	NZ_LN999822.1 Clostridium sp. AT4 strain AT5, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	845	NZ_AP023418.1 Vescimonas coprocola strain MM50 chromosome, complete genome
barcode78.fastq.gz_11_2024	716	UQUC01000001.1 uncultured Oscillibacter sp. isolate UMGS638 genome assembly, contig: NODE_156_length_99370_cov_19.733786, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	914	NZ_CP094473.1 Faecalibacterium sp. HTF-F chromosome, complete genome
barcode78.fastq.gz_11_2024	761	DVGW01000014.1 MAG TPA_asm: Candidatus Aphodovivens avicola isolate ChiGjej6B6-21069 ChiGjej6B6M5__C102990_L24787_SRR6323492, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	946	NZ_JACOOK010000001.1 Alistipes hominis strain New-7 N7_ctg01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1397	BFBT01000001.1 Lawsonibacter asaccharolyticus DNA, contig01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	990	UPYT01000001.1 uncultured Clostridium sp. isolate UMGS34 genome assembly, contig: NODE_3_length_366558_cov_10.7446, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1832	NZ_JACJIB010000001.1 Methylorubrum thiocyanatum strain DSM 11490 Ga0415277_01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1099	NZ_QUJB01000001.1 Clostridium sp. AM30-24 AM30-24.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	954	JAKVOG010000001.1 MAG: Selenomonas sp. isolate UW_MP_SELEN1_1 Ga0455831_010, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1506	NZ_RAVT01000001.1 Stenotrophomonas maltophilia strain PC315 sm-PC315-DE13_lib12640_0, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1143	JAEZYD010000029.1 MAG: Proteobacteria bacterium isolate OH_PFB_223 k127_1008990, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1292	NZ_JAOQJM010000001.1 Blautia acetigignens strain Sanger_28 .13414_6_20.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	970	DXIB01000212.1 MAG TPA_asm: Candidatus Mailhella excrementigallinarum isolate 708 CHK119__C100208_L14342_SAMEA104467390, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	632	FR884056.1 Oscillibacter sp. CAG:241 genomic scaffold, scf4, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	906	NZ_CP102282.1 Eubacterium ventriosum strain ATCC 27560 chromosome, complete genome
barcode78.fastq.gz_11_2024	1228	NZ_CP102251.1 Alistipes onderdonkii strain DSM 19147 chromosome, complete genome
barcode78.fastq.gz_11_2024	592	NZ_GL831112.1 Streptococcus vestibularis ATCC 49124 SCAFFOLD1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1224	NZ_NEFZ01000001.1 Acinetobacter sp. ANC 4204 Contig1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1163	NZ_WMBC01000010.1 Blautia luti DSM 14534 = JCM 17040 strain DSM 14534 NODE_10_length_159355_cov_65.184038, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1377	NZ_JACIDK010000001.1 Phenylobacterium haematophilum strain DSM 21793 Ga0373229_01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	720	NZ_AEKT01000072.1 Weissella cibaria KACC 11862 contig00093, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	998	NZ_QUIV01000001.1 Clostridium sp. AM33-3 AM33-3.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	700	UQMQ01000001.1 uncultured Clostridiales bacterium isolate UMGS434 genome assembly, contig: NODE_240_length_48820_cov_4.921014, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1607	NZ_CP043318.1 Enterobacter chengduensis strain WCHECl-C4 = WCHECh050004 chromosome, complete genome
barcode78.fastq.gz_11_2024	1035	NZ_KB849725.1 Acinetobacter bouvetii DSM 14964 = CIP 107468 acLrD-supercont1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1135	NZ_CP040908.1 Empedobacter falsenii strain 1681-1 chromosome, complete genome
barcode78.fastq.gz_11_2024	1659	NZ_CP010523.2 Klebsiella variicola strain DSM 15968 chromosome, complete genome
barcode78.fastq.gz_11_2024	793	CP091733.1 MAG: Phocaeicola vulgatus isolate nC29_bin.31.fa chromosome
barcode78.fastq.gz_11_2024	773	NZ_AP014723.1 Sulfurospirillum sp. UCH001 chromosome, complete genome
barcode78.fastq.gz_11_2024	1296	NC_015160.1 Odoribacter splanchnicus DSM 20712, complete sequence
barcode78.fastq.gz_11_2024	1063	NZ_JACOQG010000001.1 Blautia difficilis strain M29 M30_ctg001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1466	NZ_MAYG01000001.1 Chryseobacterium arthrosphaerae strain CC-VM-7 scaffold_1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	950	NZ_CP034161.1 Epilithonimonas vandammei strain F5649 chromosome, complete genome
barcode78.fastq.gz_11_2024	938	NZ_CP094529.1 Chryseobacterium sp. ADR-1 chromosome, complete genome
barcode78.fastq.gz_11_2024	503	CAKVVS010000001.1 MAG: Haemophilus parainfluenzae isolate MTG228_bin.47.fa genome assembly, contig: NODE_1_length_24956_cov_3.182202, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	531	DPHR01000023.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11467 contig_10094, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1184	CP044131.1 Comamonas testosteroni strain NFYY023 chromosome, complete genome
barcode78.fastq.gz_11_2024	1220	NZ_CP110111.1 Sphingomonas sp. R1 chromosome, complete genome
barcode78.fastq.gz_11_2024	620	NZ_BJZE01000001.1 Weissella confusa strain NBRC 106469 sequence01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	584	JAEZWE010000067.1 MAG: Bacteroidetes bacterium isolate OH_PFB_144 k127_1004948, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	620	JAJCJJ010000001.1 Bacterium 210917-DFI.7.65 strain DFI.7.65 OHJDKNLD_1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	986	NZ_CP043051.1 [Ruminococcus] gnavus ATCC 29149 strain JCM6515 chromosome, complete genome
barcode78.fastq.gz_11_2024	837	JASCPG010000100.1 Microbacteriaceae bacterium PS02067 NODE_100_length_4432_cov_20.576539, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	463	DAGJ01000024.1 MAG TPA_asm: Methanobrevibacter sp. UBA412 UBA412_contig_1268, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	584	NZ_BOVP01000001.1 Lactococcus formosensis strain NBRC 109475 contig1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	676	JAFDZI010000010.1 MAG: Bacteroidetes bacterium isolate SZAS-80 BACT-AMP-12__10__length-38931, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	688	NZ_QQRQ01000001.1 Evtepia gabavorous strain KLE1738 KLE1738_1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	954	NZ_KK073872.1 Cloacibacillus evryensis DSM 19522 CloevDRAFT_Scaffold1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	579	CAKRJM010000001.1 MAG: uncultured Lachnospiraceae bacterium isolate REFINED_METABAT215_TOP10_CONTIGS_1500_ASSEMBLY_K77_MERGED__Hadza_PheChl_Fiber-Hadza-Nepal_A_14_1640.372 genome assembly, contig: Hadza_PheChl_Fiber-Hadza-Nepal_A_14_1640__NODE_2350_length_40934_cov_4.256994, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	873	SAAJ01000005.1 MAG: Negativicutes bacterium isolate INTA.CYC.032 contig-100_100, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	531	NC_022584.1 Streptococcus ilei, complete sequence
barcode78.fastq.gz_11_2024	761	DXID01000078.1 MAG TPA_asm: Candidatus Prevotella intestinigallinarum isolate 146 MalCec1__C100340_L5616_SAMN03938735, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	765	NZ_FNHQ01000075.1 Megasphaera paucivorans strain DSM 16981, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	434	JAGOXX010000179.1 MAG: Aeromonadaceae bacterium isolate Gw_Inlet_bin_31 Gw_Inlet_100738_length_3081_cov_18.182126, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	894	NZ_AP023420.1 Pusillibacter faecalis strain MM59 chromosome
barcode78.fastq.gz_11_2024	1208	NZ_JAATJB010000001.1 Sphingomonas trueperi strain DSM 7225 Ga0373209_01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	531	DYAP01000001.1 MAG TPA_asm: Clostridiales bacterium isolate HRGM_Genome_1358 HRGM_Genome_1358_1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	688	USDD01000001.1 uncultured Clostridiales bacterium isolate UMGS1603 genome assembly, contig: NODE_121_length_60786_cov_6.532249, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	567	DQIA01000017.1 MAG TPA_asm: Clostridiales bacterium isolate UBA10758 contig_10012, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1421	NZ_PYSY02000001.1 Brucella pituitosa strain CCUG 50899 tig00000001_pilon, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1103	JAEXUU010000776.1 MAG: Proteobacteria bacterium isolate OH_HBrB_46 k127_1003312, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	616	NZ_JAMKYJ010000001.1 Oxalobacter formigenes strain OxB 1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	527	NZ_LR134481.1 Haemophilus parainfluenzae strain NCTC10665 chromosome 1, complete sequence
barcode78.fastq.gz_11_2024	1031	NZ_JHVK01000001.1 Microvirgula aerodenitrificans DSM 15089 Q352DRAFT_scaffold00001.1_C, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	644	NZ_PYLP01000001.1 Faecalibacillus faecis strain SNUG30370 scaffold_0, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1031	NZ_KE007352.1 Acinetobacter tandoii DSM 14970 = CIP 107469 acPFI-supercont1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	821	NZ_CP036295.1 Desulfovibrio desulfuricans strain IC1 chromosome, complete genome
barcode78.fastq.gz_11_2024	708	NZ_CP032097.1 Arcobacter ellisii strain LMG 26155 chromosome, complete genome
barcode78.fastq.gz_11_2024	817	NZ_CP039121.1 Lactiplantibacillus plantarum strain DSM 20174 chromosome, complete genome
barcode78.fastq.gz_11_2024	845	NZ_KB849653.1 Acinetobacter junii CIP 64.5 acLZZ-supercont1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	938	NZ_BBJR01000103.1 Comamonas aquatica NBRC 14918, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	982	NZ_LT985323.1 Prevotella merdae strain Marseille-P4119, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	728	CAJKHT010000001.1 MAG TPA_asm: uncultured Clostridiales bacterium isolate ERR1430564-bin.37 genome assembly, contig: NODE_166_length_111833_cov_7.917309, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	515	URNB01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS1148 genome assembly, contig: NODE_125_length_90205_cov_5.447965, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	769	JAGTTR010000010.1 Oscillospiraceae bacterium Marseille-Q3528 NODE_10_length_123350_cov_15.6595, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	430	DVNC01000041.1 MAG TPA_asm: Candidatus Scatocola faecipullorum isolate ChiW3-316 ChiW3__C100352_L24242_SRR5506726, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	926	NZ_VZPG01000001.1 Pseudochrobactrum saccharolyticum strain CCUG 33852 contig_0000001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	737	NZ_JAOQJE010000001.1 Agathobaculum ammoniilyticum strain Sanger_34 .14207_7_50.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	797	NZ_CP036346.1 Thomasclavelia ramosa DSM 1402 chromosome, complete genome
barcode78.fastq.gz_11_2024	503	DPGF01000113.1 MAG TPA_asm: Oscillibacter sp. isolate UBA11510 contig_10285, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1047	JAEZWW010000082.1 MAG: Proteobacteria bacterium isolate OH_PFB_173 k127_1016960, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	523	NZ_CP133470.1 Haemophilus parainfluenzae ATCC 33392 strain DSM 8978 chromosome, complete genome
barcode78.fastq.gz_11_2024	825	JAIUPA010000012.1 MAG: Proteobacteria bacterium isolate RHIZO2 megahit-bin.15~k141_104971, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	813	QULP01000001.1 Firmicutes bacterium OM04-13BH OM04-13BH.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	869	NZ_JAAXCM010000047.1 Coprococcus catus strain VPIC661 NODE_10_length_119888_cov_151.841_ID_19, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	326	DNVW01000017.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11489 contig_1072, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1095	CAOJIG010000001.1 MAG TPA_asm: uncultured Bacteroides sp. isolate SRR17684645_bin.52_metawrap_v1.3_MAG genome assembly, contig: NODE.237_length_112368_cov_16_422275, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	664	CALMKU010000001.1 MAG TPA_asm: uncultured Tolumonas sp. isolate SRR5676473_bin.100_CONCOCT_v1.1_MAG genome assembly, contig: ERZ724534.106811, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	483	DPCD01000066.1 MAG TPA_asm: Clostridiales bacterium isolate UBA11529 contig_10174, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	531	CAUGIA010000001.1 MAG TPA_asm: uncultured Phocaeicola sp. isolate SRR16280055_bin.21_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ19289478.26, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1168	NZ_CP017181.1 Enterobacter kobei strain DSM 13645 chromosome, complete genome
barcode78.fastq.gz_11_2024	571	CAJJPZ010000001.1 MAG TPA_asm: uncultured Eubacterium sp. isolate ERR260134-bin.27 genome assembly, contig: NODE_413_length_55073_cov_4.754353, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	527	NZ_JGZT01000001.1 Bifidobacterium thermacidophilum subsp. thermacidophilum strain LMG 21395 Contig1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	628	URAI01000001.1 uncultured Eubacterium sp. isolate UMGS809 genome assembly, contig: NODE_11_length_137436_cov_5.764203, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	728	NZ_AUHR01000001.1 Laribacter hongkongensis DSM 14985 G542DRAFT_scaffold00001.1_C, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	942	NZ_EQ973700.1 Phocaeicola coprophilus DSM 18228 = JCM 13818 strain DSM 18228 Scfld143, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1095	NZ_JANKBX010000010.1 Stenotrophomonas muris strain DSM 28631 NODE_10_length_201726_cov_37.867745, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	499	NZ_SRRP01000001.1 Streptococcus rubneri strain DSM 26920 contig1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	527	URJN01000001.1 uncultured Clostridiales bacterium isolate UMGS1056 genome assembly, contig: NODE_990_length_26787_cov_7.128940, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	942	NZ_RAXT01000001.1 Acinetobacter rongchengensis strain WCHAc060115 1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	579	NZ_BHVZ01000001.1 Anaerotignum faecicola strain KCTC 15736 Contigs01, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1578	NC_010505.1 Methylobacterium radiotolerans JCM 2831, complete sequence
barcode78.fastq.gz_11_2024	543	NZ_MUIZ01000010.1 Lactococcus petauri strain 159469 NODE_10_length_29367_cov_191.267_ID_2326, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	906	CAMFKP010000001.1 MAG: uncultured Aeromonadaceae bacterium isolate SRR12456162_bin.3_metaWRAP_v1.3_MAG genome assembly, contig: ERZ12289962.89, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	644	NZ_DS996397.1 Desulfovibrio piger ATCC 29098 Scfld442, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	479	NZ_CP080544.1 Lysobacter sp. CJ11 chromosome
barcode78.fastq.gz_11_2024	672	QUDE01000001.1 Ruminococcaceae bacterium AM07-15 AM07-15.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	507	QQXM01000087.1 Erysipelotrichaceae bacterium 7770_A6 NODE_100_length_611_cov_1263.831421, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	499	NZ_JACRTA010000001.1 Lentihominibacter hominis strain NSJ-24 N24_ctg0001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	563	HF990512.1 Firmicutes bacterium CAG:124 genomic scaffold, scf7, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	910	NZ_JAHBBW010000001.1 Bacteroides propionicigenes strain NSJ-90 NSJ-90_ctg001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	712	URAZ01000001.1 uncultured Clostridiales bacterium isolate UMGS830 genome assembly, contig: NODE_27_length_119457_cov_8.341464, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	793	LLKB01000001.1 Butyribacter intestini strain TF01-11 TF01-11.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	652	CALCJW010000001.1 MAG TPA_asm: uncultured Clostridia bacterium isolate ERR1600602_bin.57_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1311475.18004, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1304	NZ_CP073653.1 Clostridium beijerinckii strain DSM 791 chromosome, complete genome
barcode78.fastq.gz_11_2024	459	DXIY01000056.1 MAG TPA_asm: Candidatus Ruthenibacterium merdipullorum isolate ChiSxjej5B17-15602 ChiSxjej5B17M5__C100595_L16542_SAMN08009923, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	507	NZ_CP054051.1 Aliarcobacter cibarius strain LMG 21996 chromosome, complete genome
barcode78.fastq.gz_11_2024	757	DQVI01000140.1 MAG TPA_asm: Novosphingobium capsulatum isolate SZUA-1509 k95_101756, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1014	NZ_CP048838.1 [Clostridium] innocuum strain ATCC 14501 chromosome, complete genome
barcode78.fastq.gz_11_2024	708	NZ_AP019735.1 Alistipes communis strain 5CBH24 chromosome, complete genome
barcode78.fastq.gz_11_2024	801	CAMLNG010000001.1 MAG: uncultured Chromatiaceae bacterium isolate SRR14536361_bin.14_metawrap_v1.3.0_MAG genome assembly, contig: ERZ12633438_302, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	491	UQGD01000001.1 uncultured Faecalibacterium sp. isolate UMGS253 genome assembly, contig: NODE_11_length_166081_cov_10.037488, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	994	NZ_AP019749.1 Comamonas terrigena NBRC 13299 chromosome, complete genome
barcode78.fastq.gz_11_2024	467	NZ_JAJODG010000001.1 Merdimmobilis hominis strain NSJ-153 DNF-D8-22_ctg001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	612	FR893094.1 Alistipes sp. CAG:435 genomic scaffold, scf9, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	455	NC_015678.1 Streptococcus parasanguinis ATCC 15912, complete sequence
barcode78.fastq.gz_11_2024	410	NZ_LR134283.1 Streptococcus anginosus strain NCTC10713 chromosome 1, complete sequence
barcode78.fastq.gz_11_2024	628	NZ_FR893180.1 Prevotella sp. CAG:732, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	483	NZ_JAHLPX010000007.1 Anaerotignum sp. MSJ-24 M-24_ctg0001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	374	NZ_LS483403.1 Streptococcus lutetiensis strain NCTC13774 chromosome 1, complete sequence
barcode78.fastq.gz_11_2024	1389	NZ_JH376420.1 [Clostridium] citroniae WAL-17108 supercont1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1051	NZ_BCTM01000001.1 Kluyvera cryocrescens NBRC 102467, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	451	CAJLHL010000001.1 MAG TPA_asm: uncultured Clostridiales bacterium isolate ERR1600730-bin.21 genome assembly, contig: NODE_572_length_69647_cov_5.957423, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	640	SAAX01000178.1 MAG: Deltaproteobacteria bacterium isolate INTA.CYC.066 contig-100_102480, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	535	DVHQ01000166.1 MAG TPA_asm: Candidatus Limiplasma merdipullorum isolate ChiBcec16-3123 ChiBcec16__C100747_L3466_SRR6323486, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	878	NZ_JACCKX010000001.1 Ottowia beijingensis strain GCS-AN-3 tig00000001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	398	UQNI01000001.1 uncultured Ruminococcaceae bacterium isolate UMGS454 genome assembly, contig: NODE_241_length_67032_cov_4.336265, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	688	NZ_GL883082.1 Brevundimonas diminuta ATCC 11568 BDIM_scaffold00001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	543	NZ_CP118955.1 Enterococcus faecium strain DSM 20477 chromosome, complete genome
barcode78.fastq.gz_11_2024	817	NZ_CP102252.1 Alistipes senegalensis JC50 chromosome, complete genome
barcode78.fastq.gz_11_2024	994	NZ_CP017184.1 Enterobacter roggenkampii strain DSM 16690 chromosome, complete genome
barcode78.fastq.gz_11_2024	696	NZ_JFZB01000001.1 Paenirhodobacter enshiensis strain DW2-9 contig1_scaffold1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	906	NZ_LR027880.1 Roseburia intestinalis L1-82 chromosome 1, complete sequence
barcode78.fastq.gz_11_2024	338	NZ_LR134472.1 Parvimonas micra strain NCTC11808 chromosome 1, complete sequence
barcode78.fastq.gz_11_2024	326	CATZCM010000001.1 MAG TPA_asm: uncultured Eubacteriales bacterium isolate ERR9762707_bin.21_MetaWRAP_v1.3_MAG genome assembly, contig: ERZ18534060.62, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	954	NZ_CP102285.1 Parabacteroides johnsonii DSM 18315 chromosome, complete genome
barcode78.fastq.gz_11_2024	861	NZ_NFUR01000001.1 Sphingomonas sp. IBVSS2 contig000001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	1059	NC_013441.1 Gordonia bronchialis DSM 43247, complete sequence
barcode78.fastq.gz_11_2024	1010	NZ_CP050145.1 Mycobacteroides chelonae strain Myco3a chromosome, complete genome
barcode78.fastq.gz_11_2024	1208	NZ_QVEX01000001.1 Enterocloster aldenensis strain AF19-9LB AF19-9LB.Scaf1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	543	NZ_CP102292.1 [Ruminococcus] lactaris ATCC 29176 chromosome, complete genome
barcode78.fastq.gz_11_2024	910	MEGD01000001.1 MAG: Novosphingobium sp. SCN 66-18 ABT11_C0001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	527	NZ_JAOQJP010000001.1 Brotomerdimonas butyrica strain Sanger_12 .13414_6_60.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	410	URQU01000001.1 uncultured Coriobacteriaceae bacterium isolate UMGS1254 genome assembly, contig: NODE_28_length_169837_cov_6.986624, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	386	NZ_RCYU01000001.1 Streptococcus sp. bf_0095 Scaffold_0001, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	467	NZ_AP019697.1 Dialister hominis strain 5BBH33 chromosome, complete genome
barcode78.fastq.gz_11_2024	277	FR888013.1 Clostridium sp. CAG:343 genomic scaffold, scf4, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	422	UQYD01000001.1 uncultured Eubacterium sp. isolate UMGS758 genome assembly, contig: NODE_19_length_171344_cov_4.517204, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	426	UQZR01000001.1 uncultured Clostridiales bacterium isolate UMGS792 genome assembly, contig: NODE_33_length_162773_cov_8.912764, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	330	CAJFOX010000001.1 uncultured Ruminococcaceae bacterium isolate Coassembly_mag_52 genome assembly, contig: MAGpy_11413_min2k_bin_52_fak87_33060, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	974	NZ_KB849754.1 Acinetobacter bereziniae LMG 1003 = CIP 70.12 acLsv-supercont1.1, whole genome shotgun sequence
barcode78.fastq.gz_11_2024	716	NZ_QTYB01000001.1 Ruminococcus sp. AM36-2AA AM36-2AA.Scaf1, whole genome shotgun sequence
