Muestra	Chromosome	Start	End	Feature	Conteo	Numero_bases_cubiertas	Longitud_del_gen	Fraccion_cubierta	Pathogen
barcode09_DS_4.7GB	contig_9531	569	1007	vanY gene in vanB cluster_glycopeptide_antibiotic	1	438	438	1.0	Faecalibacterium prausnitzii (chromosome)
barcode09_DS_4.7GB	contig_9592	5513	6680	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1167	1167	1.0	
barcode09_DS_4.7GB	contig_9854	11631	12132	nimG_nitroimidazole_antibiotic	4	501	501	1.0	
barcode09_DS_4.7GB	contig_9866	1952	2858	vanY gene in vanB cluster_glycopeptide_antibiotic	4	906	906	1.0	
barcode09_DS_4.7GB	contig_9887	25999	26488	nimJ_nitroimidazole_antibiotic	8	489	489	1.0	
barcode09_DS_4.7GB	contig_9986	1972	2986	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1014	1014	1.0	
barcode10_DS_4.7GB	contig_100	2	674	tet(O)_tetracycline_antibiotic	27	672	672	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_10070	2	752	EreD_macrolide_antibiotic	4	750	750	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_10099	8090	10172	vanT gene in vanG cluster_glycopeptide_antibiotic	5	2082	2082	1.0	
barcode10_DS_4.7GB	contig_10099	10158	10911	vanXY gene in vanG cluster_glycopeptide_antibiotic	7	753	753	1.0	
barcode10_DS_4.7GB	contig_10099	10907	11948	vanG_glycopeptide_antibiotic	6	1041	1041	1.0	
barcode10_DS_4.7GB	contig_1015	10562	11384	vanY gene in vanB cluster_glycopeptide_antibiotic	12	822	822	1.0	Faecalibacterium prausnitzii (chromosome)
barcode10_DS_4.7GB	contig_10167	27333	27657	qacG_disinfecting_agents_and_antiseptics	4	324	324	1.0	
barcode10_DS_4.7GB	contig_10299	3531	4011	vanW gene in vanG cluster_glycopeptide_antibiotic	6	480	480	1.0	Acinetobacter johnsonii (chromosome)
barcode10_DS_4.7GB	contig_10299	3958	4414	vanW gene in vanG cluster_glycopeptide_antibiotic	5	456	456	1.0	Acinetobacter johnsonii (chromosome)
barcode10_DS_4.7GB	contig_1043	679427	681902	vanT gene in vanG cluster_glycopeptide_antibiotic	46	2475	2475	1.0	
barcode10_DS_4.7GB	contig_1043	1604785	1605784	vanH gene in vanB cluster_glycopeptide_antibiotic	56	999	999	1.0	
barcode10_DS_4.7GB	contig_1043	2241684	2242017	qacJ_disinfecting_agents_and_antiseptics	62	333	333	1.0	
barcode10_DS_4.7GB	contig_10486	517	2779	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	7	2262	2262	1.0	Comamonas testosteroni (chromosome)
barcode10_DS_4.7GB	contig_10493	120	627	vanW gene in vanI cluster_glycopeptide_antibiotic	1	507	507	1.0	
barcode10_DS_4.7GB	contig_10516	1806	2796	vanT gene in vanG cluster_glycopeptide_antibiotic	14	990	990	1.0	
barcode10_DS_4.7GB	contig_1055	589292	591266	tet(Q)_tetracycline_antibiotic	96	1974	1974	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_10928	12574	13009	vanY gene in vanF cluster_glycopeptide_antibiotic	5	435	435	1.0	
barcode10_DS_4.7GB	contig_11027	14115	15087	vanY gene in vanG cluster_glycopeptide_antibiotic	4	972	972	1.0	
barcode10_DS_4.7GB	contig_11202	1222	1699	nimA_nitroimidazole_antibiotic	3	477	477	1.0	
barcode10_DS_4.7GB	contig_1136	1	649	vanY gene in vanB cluster_glycopeptide_antibiotic	12	648	648	1.0	Roseburia hominis (no genomic info)
barcode10_DS_4.7GB	contig_11400	5420	6617	vanT gene in vanG cluster_glycopeptide_antibiotic	11	1197	1197	1.0	Faecalibacterium prausnitzii (chromosome)
barcode10_DS_4.7GB	contig_11453	20808	22068	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1260	1260	1.0	
barcode10_DS_4.7GB	contig_1151	35164	36790	vanW gene in vanI cluster_glycopeptide_antibiotic	6	1626	1626	1.0	
barcode10_DS_4.7GB	contig_11627	5110	5284	vanY gene in vanB cluster_glycopeptide_antibiotic	11	174	174	1.0	
barcode10_DS_4.7GB	contig_12026	8436	8715	vanY gene in vanB cluster_glycopeptide_antibiotic	6	279	279	1.0	
barcode10_DS_4.7GB	contig_12026	8681	9227	vanY gene in vanG cluster_glycopeptide_antibiotic	7	546	546	1.0	
barcode10_DS_4.7GB	contig_1214	83909	86387	vanT gene in vanG cluster_glycopeptide_antibiotic	135	2478	2478	1.0	
barcode10_DS_4.7GB	contig_12832	24177	26019	vanW gene in vanI cluster_glycopeptide_antibiotic	4	1842	1842	1.0	
barcode10_DS_4.7GB	contig_12890	454	1192	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	17	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_12940	13763	15176	vanW gene in vanI cluster_glycopeptide_antibiotic	4	1413	1413	1.0	
barcode10_DS_4.7GB	contig_12962	4399	5011	vanY gene in vanB cluster_glycopeptide_antibiotic	28	612	612	1.0	Faecalibacterium prausnitzii (chromosome)
barcode10_DS_4.7GB	contig_13369	10255	12160	vanT gene in vanG cluster_glycopeptide_antibiotic	5	1905	1905	1.0	
barcode10_DS_4.7GB	contig_13410	3073	4159	vanY gene in vanB cluster_glycopeptide_antibiotic	7	1086	1086	1.0	
barcode10_DS_4.7GB	contig_13634	15447	16557	vanT gene in vanG cluster_glycopeptide_antibiotic	8	1110	1110	1.0	
barcode10_DS_4.7GB	contig_13649	7762	8752	vanT gene in vanG cluster_glycopeptide_antibiotic	11	990	990	1.0	
barcode10_DS_4.7GB	contig_1376	3355	3568	vanU gene in vanG cluster_glycopeptide_antibiotic	13	213	213	1.0	
barcode10_DS_4.7GB	contig_13773	16090	17728	vanW gene in vanI cluster_glycopeptide_antibiotic	7	1638	1638	1.0	Roseburia hominis (no genomic info)
barcode10_DS_4.7GB	contig_13921	15189	16728	vanT gene in vanG cluster_glycopeptide_antibiotic	4	1539	1539	1.0	
barcode10_DS_4.7GB	contig_13994	513	1752	tet(36)_tetracycline_antibiotic	3	1239	1239	1.0	Myroides odoratimimus (no genomic info)
barcode10_DS_4.7GB	contig_13994	1814	2426	tet(36)_tetracycline_antibiotic	3	612	612	1.0	
barcode10_DS_4.7GB	contig_13994	5516	6380	aadS_aminoglycoside_antibiotic	22	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_13994	7969	8791	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	36	822	822	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_13994	8990	9854	aadS_aminoglycoside_antibiotic	21	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14099	43346	45824	vanT gene in vanG cluster_glycopeptide_antibiotic	15	2478	2478	1.0	
barcode10_DS_4.7GB	contig_14111	5804	6461	QnrVC1_fluoroquinolone_antibiotic	6	657	657	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14259	6891	8097	Mef(En2)_macrolide_antibiotic;_lincosamide_antibiotic	53	1206	1206	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_14285	6419	7085	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	25	666	666	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14287	978	1716	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	20	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14303	265	1741	msrE_macrolide_antibiotic;_streptogramin_antibiotic	29	1476	1476	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14464	15286	18403	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	18	3117	3117	1.0	Phocaeicola vulgatus (chromosome)
barcode10_DS_4.7GB	contig_14466	1070	1886	APH(3')-Ia_aminoglycoside_antibiotic	9	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14466	2221	3058	APH(6)-Id_aminoglycoside_antibiotic	20	837	837	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14466	3057	3861	APH(3'')-Ib_aminoglycoside_antibiotic	12	804	804	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14466	3921	4737	sul2_sulfonamide_antibiotic	31	816	816	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14475	5591	7031	AAC(6')-Ie-APH(2'')-Ia bifunctional protein_aminoglycoside_antibiotic	17	1440	1440	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14619	36543	37398	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	13	855	855	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14714	39012	40131	vanT gene in vanG cluster_glycopeptide_antibiotic	4	1119	1119	1.0	
barcode10_DS_4.7GB	contig_14751	6064	6337	vanW gene in vanG cluster_glycopeptide_antibiotic	5	273	273	1.0	
barcode10_DS_4.7GB	contig_14751	6858	7539	vanY gene in vanG cluster_glycopeptide_antibiotic	5	681	681	1.0	
barcode10_DS_4.7GB	contig_14758	55177	55972	vanY gene in vanB cluster_glycopeptide_antibiotic	9	795	795	1.0	
barcode10_DS_4.7GB	contig_14914	12120	12984	aadS_aminoglycoside_antibiotic	53	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14914	14226	15027	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	59	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_14921	28016	29720	vanW gene in vanI cluster_glycopeptide_antibiotic	12	1704	1704	1.0	
barcode10_DS_4.7GB	contig_14957	41354	42476	vanT gene in vanG cluster_glycopeptide_antibiotic	10	1122	1122	1.0	
barcode10_DS_4.7GB	contig_1508	622078	623314	vanW gene in vanI cluster_glycopeptide_antibiotic	127	1236	1236	1.0	
barcode10_DS_4.7GB	contig_1508	1323782	1324289	nimK_nitroimidazole_antibiotic	135	507	507	1.0	
barcode10_DS_4.7GB	contig_1508	1579947	1583139	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	146	3192	3192	1.0	
barcode10_DS_4.7GB	contig_1508	1825071	1826181	vanT gene in vanG cluster_glycopeptide_antibiotic	135	1110	1110	1.0	
barcode10_DS_4.7GB	contig_15138	4463	5345	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	40	882	882	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_15189	17789	20867	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	13	3078	3078	1.0	Alistipes putredinis (no genomic info)
barcode10_DS_4.7GB	contig_15243	18541	19729	vanT gene in vanG cluster_glycopeptide_antibiotic	9	1188	1188	1.0	
barcode10_DS_4.7GB	contig_15298	471	1209	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	21	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_1530	170050	173152	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	17	3102	3102	1.0	Phocaeicola (chromosome)
barcode10_DS_4.7GB	contig_15313	1466	1961	nimD_nitroimidazole_antibiotic	12	495	495	1.0	Bacteroides fragilis (plasmid)
barcode10_DS_4.7GB	contig_1574	12324	13800	vanW gene in vanI cluster_glycopeptide_antibiotic	7	1476	1476	1.0	
barcode10_DS_4.7GB	contig_1577	32155	32398	vanY gene in vanB cluster_glycopeptide_antibiotic	1	243	243	1.0	Faecalibacterium prausnitzii (chromosome)
barcode10_DS_4.7GB	contig_1692	2513	4991	vanT gene in vanG cluster_glycopeptide_antibiotic	8	2478	2478	1.0	
barcode10_DS_4.7GB	contig_1695	10202	12680	vanT gene in vanG cluster_glycopeptide_antibiotic	18	2478	2478	1.0	
barcode10_DS_4.7GB	contig_1747	1312	2197	mphG_macrolide_antibiotic	8	885	885	1.0	Escherichia coli (no genomic info)
barcode10_DS_4.7GB	contig_1788	107031	110157	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	9	3126	3126	1.0	
barcode10_DS_4.7GB	contig_1788	478029	479463	vanW gene in vanI cluster_glycopeptide_antibiotic	14	1434	1434	1.0	
barcode10_DS_4.7GB	contig_1857	1206706	1207864	vanT gene in vanG cluster_glycopeptide_antibiotic	168	1158	1158	1.0	
barcode10_DS_4.7GB	contig_1857	1789264	1790251	vanH gene in vanO cluster_glycopeptide_antibiotic	161	987	987	1.0	
barcode10_DS_4.7GB	contig_1872	48217	48553	qacG_disinfecting_agents_and_antiseptics	20	336	336	1.0	
barcode10_DS_4.7GB	contig_1872	83220	84021	OXA-46_penam	7	801	801	1.0	Pseudomonas aeruginosa (chromosome)
barcode10_DS_4.7GB	contig_1937	99966	102579	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	24	2613	2613	1.0	
barcode10_DS_4.7GB	contig_1977	1066	1930	GES-1_carbapenem;_cephalosporin;_penam	41	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_1977	2003	2462	AAC(6')-Il_aminoglycoside_antibiotic	37	459	459	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_1977	2479	3013	ANT(2'')-Ia_aminoglycoside_antibiotic	23	534	534	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_1977	3975	4830	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	22	855	855	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_1977	6122	6905	LCR-1_cephalosporin;_penam	10	783	783	1.0	Pseudomonas aeruginosa (chromosome or plasmid)
barcode10_DS_4.7GB	contig_202	20233	21364	vanT gene in vanG cluster_glycopeptide_antibiotic	27	1131	1131	1.0	
barcode10_DS_4.7GB	contig_2029	291	909	vanY gene in vanB cluster_glycopeptide_antibiotic	7	618	618	1.0	Roseburia hominis (no genomic info)
barcode10_DS_4.7GB	contig_2073	18727	20701	tet(Q)_tetracycline_antibiotic	76	1974	1974	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_2077	504	2430	tet(Q)_tetracycline_antibiotic	16	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_2097	1384	2896	vanW gene in vanI cluster_glycopeptide_antibiotic	10	1512	1512	1.0	
barcode10_DS_4.7GB	contig_2099	14574	16221	vanW gene in vanI cluster_glycopeptide_antibiotic	28	1647	1647	1.0	
barcode10_DS_4.7GB	contig_21	9388	10168	APH(3')-VIa_aminoglycoside_antibiotic	33	780	780	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_227	13173	14169	CfxA6_cephamycin	68	996	996	1.0	
barcode10_DS_4.7GB	contig_2368	129104	130067	CfxA6_cephamycin	63	963	963	1.0	
barcode10_DS_4.7GB	contig_2542	504	1008	nimG_nitroimidazole_antibiotic	4	504	504	1.0	
barcode10_DS_4.7GB	contig_255	31219	32107	tet(W)_tetracycline_antibiotic	25	888	888	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_257	2311	3319	tet(W)_tetracycline_antibiotic	57	1008	1008	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_259	123194	125114	tet(W)_tetracycline_antibiotic	67	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2599	512837	515330	vanT gene in vanG cluster_glycopeptide_antibiotic	18	2493	2493	1.0	
barcode10_DS_4.7GB	contig_261	2353	4273	tet(W)_tetracycline_antibiotic	58	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_269	9501	10161	tet(W)_tetracycline_antibiotic	21	660	660	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_269	10415	11423	tet(W/N/W)_tetracycline_antibiotic	22	1008	1008	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2734	27370	29014	YojI_peptide_antibiotic	7	1644	1644	1.0	Escherichia coli (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2764	5328	6189	SHV-2A_carbapenem;_cephalosporin;_penam	7	861	861	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2854	24266	26192	tet(Q)_tetracycline_antibiotic	22	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_2854	26929	28066	tet(X)_glycylcycline;_tetracycline_antibiotic	41	1137	1137	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2854	28278	29079	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	76	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_2886	28165	28498	qacJ_disinfecting_agents_and_antiseptics	7	333	333	1.0	
barcode10_DS_4.7GB	contig_30	26245	28618	vanT gene in vanG cluster_glycopeptide_antibiotic	14	2373	2373	1.0	Alistipes putredinis (no genomic info)
barcode10_DS_4.7GB	contig_3101	11734	12556	vanW gene in vanB cluster_glycopeptide_antibiotic	12	822	822	1.0	
barcode10_DS_4.7GB	contig_319	3072	3954	KPC-2_monobactam;_carbapenem;_cephalosporin;_penam	63	882	882	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_3245	672	1482	vanW gene in vanG cluster_glycopeptide_antibiotic	5	810	810	1.0	
barcode10_DS_4.7GB	contig_3245	73231	74218	vanH gene in vanO cluster_glycopeptide_antibiotic	8	987	987	1.0	
barcode10_DS_4.7GB	contig_3328	4196	5381	Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin_elfamycin_antibiotic	13	1185	1185	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_334	65930	67424	vanW gene in vanI cluster_glycopeptide_antibiotic	4	1494	1494	1.0	
barcode10_DS_4.7GB	contig_334	136802	138005	vanT gene in vanG cluster_glycopeptide_antibiotic	13	1203	1203	1.0	
barcode10_DS_4.7GB	contig_3351	27914	29510	vanW gene in vanI cluster_glycopeptide_antibiotic	7	1596	1596	1.0	
barcode10_DS_4.7GB	contig_3361	53042	56603	Bifidobacterium adolescentis rpoB mutants conferring resistance to rifampicin_rifamycin_antibiotic	14	3561	3561	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_344	2394	3357	CfxA6_cephamycin	64	963	963	1.0	
barcode10_DS_4.7GB	contig_3444	419	1679	EreB_macrolide_antibiotic	25	1260	1260	1.0	
barcode10_DS_4.7GB	contig_345	8223	9219	CfxA6_cephamycin	48	996	996	1.0	
barcode10_DS_4.7GB	contig_345	11742	13668	tet(Q)_tetracycline_antibiotic	41	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_345	17057	17795	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	31	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_355	48781	49516	ErmG_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	29	735	735	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_359	70888	72814	tet(Q)_tetracycline_antibiotic	55	1926	1926	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_3598	204	1212	tet(W)_tetracycline_antibiotic	17	1008	1008	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_361	42493	43294	ErmF_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	41	801	801	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_3675	276683	277310	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	17	627	627	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_3695	20197	21661	tet(44)_tetracycline_antibiotic	5	1464	1464	1.0	
barcode10_DS_4.7GB	contig_3695	28571	29744	vanT gene in vanG cluster_glycopeptide_antibiotic	10	1173	1173	1.0	
barcode10_DS_4.7GB	contig_3700	22510	23999	TolC_macrolide_antibiotic;_fluoroquinolone_antibiotic;_aminoglycoside_antibiotic;_carbapenem;_cephalosporin;_glycylcycline;_cephamycin;_penam;_tetracycline_antibiotic;_peptide_antibiotic;_aminocoumarin_antibiotic;_rifamycin_antibiotic;_phenicol_antibiotic;_penem;_disinfecting_agents_and_antiseptics	5	1489	1489	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_3984	395753	396914	vanT gene in vanG cluster_glycopeptide_antibiotic	24	1161	1161	1.0	
barcode10_DS_4.7GB	contig_401	225965	229121	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	22	3156	3156	1.0	
barcode10_DS_4.7GB	contig_4144	7316	9236	tet(O)_tetracycline_antibiotic	102	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4144	18480	19410	Erm(52)_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic	11	930	930	1.0	
barcode10_DS_4.7GB	contig_4144	19590	21510	tet(M)_tetracycline_antibiotic	12	1920	1920	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4148	16728	17229	nimJ_nitroimidazole_antibiotic	8	501	501	1.0	
barcode10_DS_4.7GB	contig_4279	19996	20323	qacG_disinfecting_agents_and_antiseptics	5	327	327	1.0	
barcode10_DS_4.7GB	contig_428	14011	14506	lnuC_lincosamide_antibiotic	33	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4295	565	1756	tet(C)_tetracycline_antibiotic	10	1191	1191	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4309	2410	2707	FosI_phosphonic_acid_antibiotic	6	297	297	1.0	
barcode10_DS_4.7GB	contig_4341	26912	29390	vanT gene in vanG cluster_glycopeptide_antibiotic	13	2478	2478	1.0	
barcode10_DS_4.7GB	contig_4380	11486	11981	lnuC_lincosamide_antibiotic	35	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4430	26815	28543	vanW gene in vanI cluster_glycopeptide_antibiotic	2	1728	1728	1.0	
barcode10_DS_4.7GB	contig_4456	1553	2408	ErmX_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	16	855	855	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_4792	44183	46649	vanT gene in vanG cluster_glycopeptide_antibiotic	21	2466	2466	1.0	Phocaeicola vulgatus (chromosome)
barcode10_DS_4.7GB	contig_5119	0	612	tet(Q)_tetracycline_antibiotic	3	612	612	1.0	Unknown taxonomy (chromosome)
barcode10_DS_4.7GB	contig_5151	33405	34119	vanY gene in vanB cluster_glycopeptide_antibiotic	12	714	714	1.0	
barcode10_DS_4.7GB	contig_5158	7235	9710	vanT gene in vanG cluster_glycopeptide_antibiotic	6	2475	2475	1.0	
barcode10_DS_4.7GB	contig_5249	16681	17509	OXA-2_carbapenem;_cephalosporin;_penam	25	828	828	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5249	17579	18443	GES-1_carbapenem;_cephalosporin;_penam	30	864	864	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5249	18484	19135	AAC(6')-Ib9_aminoglycoside_antibiotic	21	651	651	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5279	3239	3734	lnuC_lincosamide_antibiotic	36	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5300	17236	17632	vanY gene in vanM cluster_glycopeptide_antibiotic	17	396	396	1.0	
barcode10_DS_4.7GB	contig_5309	4884	5622	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	26	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5391	45426	45759	qacG_disinfecting_agents_and_antiseptics	6	333	333	1.0	
barcode10_DS_4.7GB	contig_5512	1417	1807	rsmA_fluoroquinolone_antibiotic;_diaminopyrimidine_antibiotic;_phenicol_antibiotic	7	390	390	1.0	Pseudomonas aeruginosa (chromosome)
barcode10_DS_4.7GB	contig_5559	6471	6957	nimA_nitroimidazole_antibiotic	5	486	486	1.0	
barcode10_DS_4.7GB	contig_5808	12635	12965	Klebsiella pneumoniae KpnF_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	4	330	330	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5808	12951	13317	Klebsiella pneumoniae KpnE_macrolide_antibiotic;_aminoglycoside_antibiotic;_cephalosporin;_tetracycline_antibiotic;_peptide_antibiotic;_rifamycin_antibiotic;_disinfecting_agents_and_antiseptics	4	366	366	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5930	12410	12905	dfrF_diaminopyrimidine_antibiotic	26	495	495	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_5941	21093	21567	dfrF_diaminopyrimidine_antibiotic	20	474	474	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_61	21413	22391	tet(O)_tetracycline_antibiotic	56	978	978	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_6153	9092	9830	ErmB_macrolide_antibiotic;_lincosamide_antibiotic;_streptogramin_antibiotic;_streptogramin_A_antibiotic;_streptogramin_B_antibiotic	32	738	738	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_6383	19159	20269	vanT gene in vanG cluster_glycopeptide_antibiotic	5	1110	1110	1.0	
barcode10_DS_4.7GB	contig_6441	465	1326	TEM-1_monobactam;_cephalosporin;_penam;_penem	19	861	861	1.0	Unknown taxonomy (chromosome or plasmid)
barcode10_DS_4.7GB	contig_652	88709	89819	vanT gene in vanG cluster_glycopeptide_antibiotic	76	1110	1110	1.0	
barcode10_DS_4.7GB	contig_652	976870	980062	adeF_fluoroquinolone_antibiotic;_tetracycline_antibiotic	57	3192	3192	1.0	
